                                                                                                18 Apr 2022 10:58:24
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Jerrico


       Time (UTCG)             x (km)          y (km)         z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
13 Jan 2026 07:58:20.000     1242.376269     -92.731468     1519.167531      -1.181521       0.289525       0.989610
13 Jan 2026 08:30:00.000    -1411.395016     354.829329     1287.475045      -1.038453       0.083798      -1.195573
13 Jan 2026 09:01:40.000    -1253.236430     101.317884    -1436.617640       1.188579      -0.296321      -1.050745
13 Jan 2026 09:33:20.000     1449.078531    -356.565360    -1225.196044       1.035144      -0.081577       1.211915
13 Jan 2026 10:05:00.000     1299.713596    -106.613880     1469.207608      -1.140836       0.286952       1.037219
13 Jan 2026 10:36:40.000    -1358.820757     351.205152     1345.538747      -1.084158       0.095202      -1.152024
13 Jan 2026 11:08:20.000    -1311.053010     115.643161    -1383.292191       1.143782      -0.293175      -1.099887
13 Jan 2026 11:40:00.000     1396.549491    -352.995192    -1283.920163       1.083171      -0.093292       1.169670
13 Jan 2026 12:11:40.000     1355.025161    -120.436364     1416.889729      -1.098313       0.283930       1.083258
13 Jan 2026 12:43:20.000    -1304.004723     347.006126     1401.431999      -1.128022       0.106516      -1.106658
13 Jan 2026 13:15:00.000    -1366.637442     129.875485    -1327.549796       1.096988      -0.289520      -1.147130
13 Jan 2026 13:46:40.000     1341.637509    -348.836603    -1340.557344       1.129509      -0.104961       1.125364
13 Jan 2026 14:18:20.000     1408.205596    -134.169781     1362.303728      -1.054021       0.280460       1.127643
13 Jan 2026 14:50:00.000    -1247.050634     342.237163     1455.053812      -1.169971       0.117716      -1.059562
13 Jan 2026 15:21:40.000    -1419.881998     143.982955    -1269.494619       1.048290      -0.285360      -1.192380
13 Jan 2026 15:53:20.000     1284.431379    -344.091810    -1394.999159       1.174063      -0.116560       1.079063
13 Jan 2026 16:25:00.000     1459.161380    -147.784780     1305.534444      -1.008026       0.276544       1.170302
13 Jan 2026 16:56:40.000    -1188.063127     336.905147     1506.308326      -1.209938       0.128778      -1.010825
13 Jan 2026 17:28:20.000    -1470.686826     157.933184    -1209.237525       0.997781      -0.280704      -1.235545
13 Jan 2026 18:00:00.000     1225.019500    -338.763818    -1447.150215       1.216741      -0.128062       1.030830
13 Jan 2026 18:31:40.000     1507.810738    -161.253152     1246.659513      -0.960391       0.272186       1.211169
13 Jan 2026 19:03:20.000    -1127.144767     331.017277     1555.106587      -1.247867       0.139678      -0.960537
13 Jan 2026 19:35:00.000    -1518.959501     171.694127    -1146.893587       0.945558      -0.275556      -1.276542
13 Jan 2026 20:06:40.000     1163.490698    -332.855176    -1496.924165       1.257456      -0.139444       0.980728
13 Jan 2026 20:38:20.000     1554.080911    -174.548469     1185.750900      -0.911176       0.267386       1.250186
13 Jan 2026 21:10:00.000    -1064.394553     324.579534     1601.367600      -1.283711       0.150395      -0.908784
13 Jan 2026 21:41:40.000    -1564.614190     185.234553    -1082.579825       0.891721      -0.269921      -1.315292
13 Jan 2026 22:13:20.000     1099.936737    -326.367339    -1544.238659       1.296121      -0.150679       0.928826
13 Jan 2026 22:45:00.000     1597.904006    -187.645809     1122.879341      -0.860439       0.262144       1.287296
13 Jan 2026 23:16:40.000     -999.908591     317.595954     1645.017848      -1.317435       0.160909      -0.855650
13 Jan 2026 23:48:20.000    -1607.570669     198.524163    -1016.414075       0.836374      -0.263808      -1.351728
14 Jan 2026 00:20:00.000     1034.455344    -319.300917    -1589.011333       1.332654      -0.161743       0.875200
14 Jan 2026 00:51:40.000     1639.213072    -200.520819     1058.119781      -0.808239       0.256458       1.322439
14 Jan 2026 01:23:20.000     -933.782853     310.069040     1685.989553      -1.349002       0.171200      -0.801217
14 Jan 2026 01:55:00.000    -1647.753343     211.533359     -948.515529       0.779625      -0.257221      -1.385793
14 Jan 2026 02:26:40.000      967.152618    -311.656747    -1631.158086       1.366975      -0.172608       0.819932
14 Jan 2026 02:58:20.000     1677.939668    -213.148516      991.555903      -0.754641       0.250327       1.355555
14 Jan 2026 03:30:00.000     -866.116788     302.001271     1724.218660      -1.378378       0.181251      -0.745562
14 Jan 2026 04:01:40.000    -1685.090644     224.232708     -879.006484       0.721581      -0.250169      -1.417432
14 Jan 2026 04:33:20.000      898.144268    -303.437518    -1670.593353       1.399003      -0.183245       0.763116
14 Jan 2026 05:05:00.000     1714.013423    -225.502302      923.282864      -0.699715       0.243751       1.386580
14 Jan 2026 05:36:40.000     -797.016023     293.397190     1759.643877      -1.405527       0.191043      -0.688771
14 Jan 2026 06:08:20.000    -1719.515469     236.592450     -808.013805       0.662354      -0.242657      -1.446595
14 Jan 2026 06:40:00.000      827.555712    -294.649567    -1707.231866       1.428663      -0.193625       0.704853
14 Jan 2026 07:11:40.000     1747.363391    -237.553627      853.408252      -0.643542       0.236733       1.415448
14 Jan 2026 07:43:20.000     -726.592768     284.265387     1792.207536      -1.430413       0.200555      -0.630930
14 Jan 2026 08:15:00.000    -1750.966696     248.582575     -735.668257       0.602063      -0.234696      -1.473233
14 Jan 2026 08:46:40.000      755.520684    -285.304394    -1740.990730       1.455881      -0.203720       0.645259
14 Jan 2026 09:18:20.000     1777.920407    -249.272530      782.051609      -0.586209       0.229280       1.442091
14 Jan 2026 09:50:00.000     -654.963678     274.619676     1821.857865      -1.452998       0.209768      -0.572127
14 Jan 2026 10:21:40.000    -1779.390954     260.173814     -662.100976       0.540830      -0.226302      -1.497306
14 Jan 2026 10:53:20.000      682.178298    -275.419441    -1771.791478       1.480597      -0.213504       0.584453
14 Jan 2026 11:25:00.000     1805.619629    -260.628965      709.342703      -0.527810       0.221405       1.466447
14 Jan 2026 11:56:40.000     -582.246049     264.479103     1848.551451      -1.473247       0.218661      -0.512452
14 Jan 2026 12:28:20.000    -1804.743617     271.339295     -587.438068       0.478772      -0.217497      -1.518782
14 Jan 2026 13:00:00.000      607.669098    -265.017706    -1799.561577       1.502755      -0.222952       0.522560
14 Jan 2026 13:31:40.000     1830.402602    -271.594560      635.418354      -0.468439       0.213124       1.488455
14 Jan 2026 14:03:20.000     -508.553966     253.866643     1872.254366      -1.491124       0.227216      -0.451992
14 Jan 2026 14:35:00.000    -1826.988215     282.056113     -511.795929       0.415995      -0.208305      -1.537638
14 Jan 2026 15:06:40.000      532.130625    -254.126015    -1824.235922       1.522314      -0.232042       0.459703
14 Jan 2026 15:38:20.000     1852.218507    -282.144390      560.417793      -0.408196       0.204454       1.508060
14 Jan 2026 16:10:00.000     -433.995922     242.806902     1892.941040      -1.506596       0.235416      -0.390829
14 Jan 2026 16:41:40.000    -1846.094594     292.306240     -435.279707       0.352598      -0.198750      -1.553856
14 Jan 2026 17:13:20.000      455.693704    -242.772117    -1845.758005       1.539243      -0.240754       0.396000
14 Jan 2026 17:45:00.000     1871.024251    -292.258187      484.477210      -0.347176       0.195414       1.525215
14 Jan 2026 18:16:40.000     -358.674900     231.323283     1910.591062      -1.519630       0.243250      -0.329045
14 Jan 2026 18:48:20.000    -1862.036239     302.076280     -357.986012       0.288670      -0.188851      -1.567424
14 Jan 2026 19:20:00.000      378.481040    -230.981210    -1864.080278       1.553521      -0.249074       0.331559
14 Jan 2026 19:51:40.000     1886.783302    -301.920471      407.725264      -0.285473       0.186020       1.539880
14 Jan 2026 20:23:20.000     -282.691109     219.435408     1925.185094      -1.530197       0.250705      -0.266719
14 Jan 2026 20:55:00.000    -1874.788096     311.355787     -280.009493       0.224295      -0.178622      -1.578328
14 Jan 2026 21:26:40.000      300.609119    -218.772974    -1879.163532       1.565127      -0.256991       0.266481
14 Jan 2026 21:58:20.000     1899.463577    -311.119168      330.281858      -0.223176       0.176285       1.552025
14 Jan 2026 22:30:00.000     -206.146873     207.157573     1936.701634      -1.538272       0.257774      -0.203934
14 Jan 2026 23:01:40.000    -1884.326073     320.134796     -201.451187       0.159566      -0.168070      -1.586550
14 Jan 2026 23:33:20.000      222.193276    -206.160298    -1890.975494       1.574046      -0.264496       0.200860
15 Jan 2026 00:05:00.000     1909.035399    -319.842963      252.261654      -0.160377       0.166215       1.561619
15 Jan 2026 00:36:40.000     -129.152579     194.498952     1945.116069      -1.543835       0.264449      -0.140780
15 Jan 2026 01:08:20.000    -1890.628495     328.401691     -122.425491       0.094587      -0.157207      -1.592077
15 Jan 2026 01:40:00.000      143.354283    -193.150490    -1899.489150       1.580255      -0.271580       0.134793
15 Jan 2026 02:11:40.000     1915.470691    -328.078266      173.781645      -0.097171       0.155814       1.568637
15 Jan 2026 02:43:20.000      -51.832120     181.465876     1950.402634      -1.546870       0.270718      -0.077353
15 Jan 2026 03:15:00.000    -1893.678349     336.141840      -43.063590       0.029467      -0.146044      -1.594895
15 Jan 2026 03:46:40.000       64.224107    -179.748887    -1904.681712       1.583732      -0.278229       0.068389
15 Jan 2026 04:18:20.000     1918.744037    -335.807026       94.969849      -0.033668       0.145086       1.573055
15 Jan 2026 04:50:00.000       25.674010     168.065770     1952.538742      -1.547368       0.276568      -0.013765
15 Jan 2026 05:21:40.000    -1893.465719     343.337006       36.487200      -0.035677      -0.134596      -1.594998
15 Jan 2026 05:53:20.000      -15.051771    -165.963750    -1906.535009       1.584461      -0.284423       0.001773
15 Jan 2026 06:25:00.000     1918.835437    -343.006379       15.971035       0.030011       0.134039       1.574857
15 Jan 2026 06:56:40.000      103.209529     154.311608     1951.510110      -1.545325       0.281983       0.049866
15 Jan 2026 07:28:20.000    -1889.989968     349.965936      116.067709      -0.100716      -0.122874      -1.592378
15 Jan 2026 08:00:00.000      -94.316702    -151.810711    -1905.037003       1.582431      -0.290141      -0.064919
15 Jan 2026 08:31:40.000     1915.733664    -349.650445      -63.053743       0.093734       0.122689       1.574032
15 Jan 2026 09:03:20.000      180.607696     140.225248     1947.314681      -1.540743       0.286942       0.113407
15 Jan 2026 09:35:00.000    -1883.261035     356.006233      195.513544      -0.165516      -0.110895      -1.587039
15 Jan 2026 10:06:40.000     -173.409132    -137.315138    -1900.183759       1.577647      -0.295362      -0.131543
15 Jan 2026 10:38:20.000     1909.438679    -355.713664     -141.934390       0.157363       0.111061       1.570577
15 Jan 2026 11:10:00.000      257.700131     125.838289     1939.963730      -1.533631       0.291428       0.176728
15 Jan 2026 11:41:40.000    -1873.299055     361.437143      274.662235      -0.229940      -0.098683      -1.578992
15 Jan 2026 12:13:20.000     -252.170382    -122.511511    -1891.980785       1.570121      -0.300072      -0.197961
15 Jan 2026 12:45:00.000     1899.961948    -361.174398     -220.503259       0.220766       0.099185       1.564501
15 Jan 2026 13:16:40.000      334.326670     111.189917     1929.479791      -1.524006       0.295426       0.239698
15 Jan 2026 13:48:20.000    -1860.132261     366.242187      353.358992      -0.293858      -0.086270      -1.568257
15 Jan 2026 14:20:00.000     -330.451140    -107.440140    -1880.442992       1.559871      -0.304258      -0.264042
15 Jan 2026 14:51:40.000     1887.324379    -366.017442     -298.606387       0.283822       0.087097       1.555822
15 Jan 2026 15:23:20.000      410.343104      96.322504     1915.892300      -1.511891       0.298927       0.302199
15 Jan 2026 15:55:00.000    -1843.793982     370.410595      431.459825      -0.357150      -0.073690      -1.554860
15 Jan 2026 16:26:40.000     -408.114471     -92.142628    -1865.593233       1.546917      -0.307913      -0.329672
15 Jan 2026 16:58:20.000     1871.552535    -370.234534     -376.110050       0.346430       0.074832       1.544559
15 Jan 2026 17:30:00.000      485.624404      81.276556     1899.232846      -1.497315       0.301925       0.364128
15 Jan 2026 18:01:40.000    -1824.319837     373.937102      508.831883      -0.419710      -0.060978      -1.538828
15 Jan 2026 18:33:20.000     -485.034916     -76.657733    -1847.460104       1.531273      -0.311028      -0.394745
15 Jan 2026 19:05:00.000     1852.674757    -373.822769     -452.900707       0.408507       0.062416       1.530732
15 Jan 2026 19:36:40.000      560.062859      66.086774     1879.531737      -1.480307       0.304422       0.425393
15 Jan 2026 20:08:20.000    -1801.746079     376.820361      585.351570      -0.481438      -0.048167      -1.520198
15 Jan 2026 20:40:00.000     -561.094795     -61.018796    -1826.076034       1.512957      -0.313597      -0.459158
15 Jan 2026 21:11:40.000     1830.718986    -376.781754     -528.879189       0.469978       0.049868       1.514351
